loan_id,borrower_id,segment,country,origination_date,maturity_date,currency,interest_rate,pd_1y,lgd,ead,collateral_value,ltv,is_default,default_date,days_past_due,provision_amount,internal_rating
439,41,Corporate,NL,2023-04-14,2027-04-13,EUR,0.03641848464310009,0.12543768575094513,0.6511505374337836,15113.696232274648,52320.80362671874,0.2888659038974798,0,,21,1177.941766859097,BB/B
440,199,Retail,NL,2023-06-07,2029-06-05,EUR,0.028724122207629786,0.005638560379081914,0.3373414524023639,7441.695141762839,14381.081038056098,0.5174642380548562,0,,12,15.896805158213168,AA
441,487,Retail,NL,2023-05-17,2028-05-15,EUR,0.042035649016041385,0.057701747058907335,0.2280347261932213,5734.124175897822,17491.16280439201,0.3278297869629337,0,,7,88.3535297223203,BB/B
442,151,Corporate,DE,2023-03-25,2028-03-23,EUR,0.0350357274924428,0.034923378166135534,0.45373586270344723,10391.731081138085,25022.538436285304,0.4152948393944311,0,,12,181.82455389895412,BBB
443,67,Retail,IT,2021-08-04,2030-08-02,EUR,0.039001840876611835,0.010581567460209862,0.6376702326883962,6274.344884021297,8533.41372389486,0.7352678643075952,0,,10,49.93311134280641,A
444,245,Retail,FR,2022-09-29,2030-09-27,EUR,0.03426048562404996,0.045839701391768496,0.6857329268234267,108632.12831749645,0.0,,0,,29,3327.7218712948847,BBB
445,255,Retail,NL,2021-04-27,2024-04-26,USD,0.04044467770444643,0.08702282816582069,0.6289131476023657,4904.694451225691,6964.90158993541,0.7042015436819942,0,,7,312.8575357830626,BB/B
446,332,Retail,ES,2022-12-04,2026-12-03,EUR,0.03267733815843206,0.031655332929217024,0.44497822483630256,25562.85187843831,51533.76262424386,0.49604085897683636,0,,2,414.2642820740559,BBB
447,157,SME,FR,2023-06-20,2030-06-18,EUR,0.04996620139406373,0.13100176639474878,0.6316911180355155,34054.07995563426,52579.07931138122,0.6476735690627231,0,,24,3113.8352870340113,BB/B
448,478,Corporate,IT,2024-01-21,2028-01-20,EUR,0.034244524602782093,0.006257142719580931,0.306985461934518,31492.327759217642,56958.4564323472,0.5528999508022636,0,,25,68.60289302859056,AA
449,261,Corporate,ES,2022-04-02,2026-04-01,EUR,0.03822838846261985,0.006744354157410571,0.6605848256174291,34382.005494159464,0.0,,0,,26,167.2800169836644,AA
450,144,Retail,IT,2020-07-07,2022-07-07,USD,0.038186945247815414,0.0998575090095619,0.4834229805090236,56749.397437716005,95493.3152463039,0.5942761259397422,0,,29,2752.974742524568,BB/B
451,481,SME,IT,2020-09-17,2023-09-17,EUR,0.04699496040616723,0.16733293434362945,0.3946817929010511,14102.083586811545,27930.963687074774,0.5048906920937128,0,,1,950.8757890841381,BB/B
452,463,Retail,DE,2023-09-27,2030-09-25,EUR,0.04977346257705623,0.07193600872425077,0.4908205910821608,24041.833289167007,0.0,,0,,23,820.912218951044,BB/B
453,250,Retail,IT,2022-08-14,2030-08-12,EUR,0.04176231248594357,0.04256002780558716,0.5920041049335975,16423.006843411466,32534.496712209984,0.5047874872226936,0,,8,440.98236197247866,BBB
454,13,Retail,FR,2021-06-24,2029-06-22,EUR,0.04169497255237413,0.028640180513237433,0.3200607563823832,81026.01794295035,216821.54330122503,0.37369911084150353,0,,12,690.6791905593608,BBB
455,299,Corporate,NL,2021-12-11,2024-12-10,GBP,0.033965228083032574,0.010731533096525565,0.25093990138436795,179847.74727615493,0.0,,0,,13,530.7537508587299,A
456,278,Corporate,NL,2024-09-01,2026-09-01,EUR,0.035138824268568486,0.027919768112733348,0.5665600518310907,6674.611236427488,10949.189022462253,0.609598685595301,0,,29,105.79653706013069,BBB
457,75,SME,ES,2022-01-19,2024-01-19,USD,0.05204197706365875,0.06192692360244585,0.6762344831664615,2889.6745358036183,4208.719837335517,0.6865922768651267,0,,15,113.9048851017129,BB/B
458,317,SME,DE,2024-10-23,2028-10-22,USD,0.06396322492886379,0.041496547619416214,0.5184890459871198,38914.864172314636,66402.41033564159,0.5860459579044381,0,,6,719.1263583067656,BBB
459,421,Retail,NL,2024-06-03,2029-06-02,EUR,0.0422415485287819,0.015101993533623221,0.27129172704511234,64239.45625021311,0.0,,0,,2,237.45455121981198,A
460,53,SME,FR,2021-09-26,2030-09-24,EUR,0.06270272744250278,0.09696012916161388,0.5216926847285284,155901.13155788986,0.0,,0,,17,8328.256213339895,BB/B
461,362,SME,IT,2024-06-28,2033-06-26,EUR,0.05003726104638975,0.053475072824602767,0.25831604809044173,46068.76042439449,104421.18127072464,0.4411821420115485,0,,24,603.2398476804959,BB/B
462,71,Retail,NL,2023-04-24,2024-04-23,EUR,0.04368072131130528,0.03543464104564762,0.3517623765099559,88945.66518014566,202083.95077376472,0.44014215299918275,0,,21,901.6452713205183,BBB
463,375,Retail,NL,2022-01-24,2029-01-22,EUR,0.03222644963460074,0.024685831849885945,0.21579885059948323,115851.06617428505,0.0,,0,,28,575.1273341719866,BBB
464,210,Retail,DE,2021-09-23,2024-09-22,EUR,0.03705059334223097,0.00607424497855862,0.44375081204395006,95299.3025960629,199749.3291907341,0.4770944812789069,0,,1,243.14288819909595,AA
465,4,Corporate,FR,2022-10-11,2024-10-10,EUR,0.03319824544869659,0.006877438993572147,0.36067709275395055,53165.262958885156,0.0,,0,,12,117.86230259484888,AA
466,484,Retail,ES,2024-07-14,2029-07-13,EUR,0.04885754641243373,0.0640869713195524,0.2487609449226985,6110.66226757226,11840.921706162206,0.5160630581986007,0,,18,89.09150373539708,BB/B
467,83,Corporate,IT,2021-01-04,2022-01-04,EUR,0.03235729222491278,0.09464222725592393,0.3545136511413258,21843.051573542452,46138.14420101376,0.47342718160438085,0,,25,792.9518843106581,BB/B
468,299,Retail,FR,2020-04-04,2024-04-03,EUR,0.028986536794323177,0.016284999248699833,0.5237850597080814,29733.767120830464,0.0,,0,,9,278.6079138399897,A
469,91,SME,IT,2020-07-25,2025-07-24,EUR,0.049908219983023305,0.09209740146752964,0.3445407777502354,19934.164880357028,45660.385521070755,0.43657460735100606,1,2021-05-03,308,748.6454336680943,BB/B
470,467,Retail,NL,2021-04-06,2024-04-05,GBP,0.039338271633212574,0.07217680714186077,0.271536058696465,21202.91692826406,33057.074081758496,0.6414033158477332,1,2024-03-30,233,352.06660610919334,BB/B
471,370,Retail,FR,2022-12-29,2028-12-27,EUR,0.03763779893963788,0.05752815253935736,0.4723987325128893,105580.40387703369,165526.80438816082,0.6378447543121013,0,,20,2653.1917108592766,BB/B
472,403,Retail,ES,2020-08-16,2025-08-15,EUR,0.03337808895961556,0.0961407898744539,0.5766136352932415,10333.727263137342,20189.352174777072,0.5118404579641469,0,,6,475.9434857485864,BB/B
473,217,Retail,ES,2022-07-26,2030-07-24,EUR,0.04972381118825245,0.032555472921919064,0.6150706781032289,48974.369208702636,0.0,,0,,17,1025.1036113795878,BBB
474,234,Corporate,NL,2024-04-27,2026-04-27,EUR,0.0314209840505276,0.013526076650763713,0.43604855655657193,30225.512299842834,0.0,,1,2024-10-25,172,143.78531282775702,A
475,318,Retail,FR,2020-10-02,2021-10-02,EUR,0.042374081614315454,0.008601067241627975,0.55553621046186,9343.793553082238,25242.5627183263,0.3701602589779274,0,,23,39.3846248750266,AA
476,393,SME,FR,2023-05-28,2028-05-26,EUR,0.05265551243766979,0.10198565236923614,0.6166638742220509,7505.553571794669,12734.242933681182,0.5893992764927551,0,,24,488.4536784099805,BB/B
477,424,Retail,IT,2020-04-24,2023-04-24,USD,0.04361137073589001,0.007173635564403033,0.5364446152858628,4018.584183904063,0.0,,0,,13,14.590732152110432,AA
478,9,Retail,IT,2023-03-01,2030-02-27,USD,0.03809783619508994,0.05057692550939051,0.4636357025416531,35795.48438545865,48468.66654867704,0.7385283510844944,0,,14,854.2773013691753,BB/B
479,332,SME,IT,2020-08-29,2021-08-29,USD,0.04123703451474062,0.0401910612212152,0.22996968357045144,20676.543791802877,0.0,,0,,26,201.82780393569297,BBB
480,55,Retail,ES,2022-04-27,2028-04-25,EUR,0.0430550097991263,0.01766278293896179,0.3450171872979133,9645.26663665688,0.0,,0,,16,66.74677945635301,A
481,144,Corporate,ES,2022-09-02,2031-08-31,EUR,0.03285304775862679,0.041284625520698004,0.3599075787228633,3374.1370292159254,12126.329955585314,0.278248822320872,0,,10,47.98683440465599,BBB
482,415,Corporate,FR,2023-07-10,2024-07-09,EUR,0.03668580296222135,0.015507920527917596,0.3975056254670396,33952.26687854416,110262.21744236053,0.30792294646434687,0,,8,190.78766533937926,A
483,126,SME,ES,2020-10-29,2023-10-29,USD,0.061230869972247484,0.04947605053267385,0.6754463516521564,18513.819022323107,24311.924883293756,0.7615118552396116,0,,21,628.3060735134169,BBB
484,399,Retail,FR,2024-09-13,2032-09-11,EUR,0.04640472104390213,0.021391172757286414,0.30443767117642145,10789.260585526497,0.0,,0,,21,58.16853651701337,BBB
485,232,Retail,IT,2022-08-30,2027-08-29,EUR,0.03462290121690591,0.07131695429191007,0.47077745550364686,8399.773963390517,22227.988622697736,0.37789176996488244,0,,16,230.34221027007436,BB/B
486,117,Corporate,DE,2023-02-28,2025-02-27,EUR,0.0349599324195348,0.026172814879017788,0.6956090533471101,17351.336889853832,0.0,,0,,4,309.8639658638318,BBB
487,168,Retail,FR,2022-04-16,2024-04-15,EUR,0.03419049889200094,0.024417861557622007,0.509397280390329,35242.09351866824,52721.73560864635,0.6684547295686629,0,,4,388.9223496513259,BBB
488,266,Retail,NL,2023-09-25,2030-09-23,EUR,0.04125148836332419,0.013829708181400087,0.30445536183909083,15835.618473432254,24213.689195327395,0.6539944551897574,0,,7,53.53353211996373,A
489,383,Retail,IT,2021-09-07,2029-09-05,EUR,0.04032991650959123,0.05277588327424078,0.6800954658890538,6710.801508636857,10473.117271229652,0.6407644767878112,0,,0,258.15024400332084,BB/B
490,304,SME,ES,2023-01-28,2027-01-27,EUR,0.05822979782261711,0.171044869193394,0.36814633452690837,20782.67622718766,26634.919689902803,0.7802792900879778,0,,14,1474.1736101204692,BB/B
491,467,SME,DE,2024-01-24,2029-01-22,EUR,0.037658400840362496,0.025083131553373453,0.22393535479931553,62664.31759483699,121173.51344517617,0.517145338227639,0,,12,302.4088189637854,BBB
492,434,SME,ES,2024-01-08,2032-01-06,EUR,0.05831835576851256,0.029164862282484202,0.41568088372984013,22931.518369213692,0.0,,0,,11,285.1111838029282,BBB
493,377,SME,FR,2021-07-10,2023-07-10,USD,0.04781533275967596,0.07700688022784186,0.32032784808752407,23586.35255777514,0.0,,0,,28,694.4510381145651,BB/B
494,302,Retail,ES,2023-09-12,2025-09-11,EUR,0.037672066102057,0.042044577650711054,0.6094318865476726,15904.081338440263,25187.458006331388,0.6314285996801441,0,,7,369.8209224993289,BBB
495,145,Corporate,NL,2023-06-21,2030-06-19,EUR,0.03509630962593564,0.01815807255508936,0.3099779171236277,9048.336335244674,0.0,,0,,24,55.63158922827478,A
496,207,Retail,IT,2021-11-14,2023-11-14,USD,0.04773544743065805,0.0039664208225557865,0.6099270111189063,8752.569414755098,0.0,,0,,5,18.312536605868754,AAA
497,60,SME,DE,2023-05-11,2030-05-09,EUR,0.0516538953941231,0.10815179151011067,0.21808550826740486,4180.331937487425,0.0,,0,,18,115.64025040924356,BB/B
498,188,Retail,IT,2023-01-24,2028-01-23,EUR,0.046350214669634626,0.0038562528814859976,0.6645786589593947,71770.28679083992,106950.44610295845,0.6710611260260524,0,,25,147.17725790064674,AAA
499,464,Corporate,DE,2023-10-13,2032-10-10,EUR,0.033260166003455424,0.11489190928834317,0.22109676339250678,34977.28661832776,41524.151106915764,0.8423359824567819,0,,25,815.548073877364,BB/B
500,213,Retail,IT,2023-04-12,2024-04-11,USD,0.04122388141899329,0.007699470843074499,0.6692699219934958,23920.397821332957,43504.1190815206,0.5498421373964497,0,,17,146.75287442425298,AA
501,57,Retail,DE,2021-07-17,2030-07-15,EUR,0.039722619918718324,0.03362841041022913,0.2368456379157481,29601.572585143615,52663.11373749102,0.562093094849995,0,,6,251.86627749045354,BBB
502,326,Retail,ES,2022-05-03,2025-05-02,EUR,0.03151188845240939,0.01986644902040334,0.6362918012792115,30931.470154719216,95046.15263804134,0.3254363201055987,0,,11,345.93295389493954,A
503,482,Retail,FR,2020-01-08,2021-01-07,EUR,0.047141691531319564,0.00548336894564949,0.6156660188248589,10566.603674176347,0.0,,0,,12,39.82949324970022,AA
504,434,Retail,FR,2021-02-23,2028-02-22,EUR,0.03932423196483792,0.05272250644502632,0.4972119188037051,15910.549690049773,21059.53270022985,0.7555034537815799,0,,25,483.49719708301257,BB/B
505,138,SME,DE,2024-12-02,2029-12-01,EUR,0.04625479381984138,0.10958097840144404,0.21799304203284048,13708.773696183847,22947.134295867996,0.5974067837591527,0,,11,325.8063468041927,BB/B
506,227,Retail,NL,2023-02-10,2031-02-08,EUR,0.0362398563876922,0.0695325014428704,0.5105714033848073,271420.3531826936,592926.1657565376,0.45776416838743794,0,,24,8309.98546001498,BB/B
507,266,Corporate,NL,2023-07-23,2024-07-22,EUR,0.028610289515333752,0.03355854004282708,0.50892321041343,61096.02229319301,91137.409298934,0.6703726028989462,0,,28,942.684196139957,BBB
508,124,Retail,NL,2022-01-25,2023-01-25,USD,0.035665738200383226,0.05285183199336051,0.4785987374885847,26052.845796054255,52426.53039200614,0.49694011030771407,0,,3,775.8072906912242,BB/B
509,135,SME,DE,2023-09-05,2029-09-03,EUR,0.05428641444068916,0.026385078886044258,0.5157627857233603,86334.4749365728,0.0,,0,,28,1015.6125731088068,BBB
510,119,Retail,FR,2020-03-05,2028-03-03,EUR,0.041557046737253384,0.024972836668395088,0.6840537016226467,76091.22622593734,192830.42808423357,0.39460175959729044,0,,17,1202.0512311981693,BBB
511,498,SME,NL,2023-07-05,2027-07-04,GBP,0.04818891529528794,0.07509803087341384,0.6977536238284834,5538.481764396971,6698.29299524488,0.8268497314657243,0,,18,249.06776102760128,BB/B
512,374,SME,IT,2022-05-25,2030-05-23,EUR,0.04152458495732424,0.1017221554501924,0.4602479033229199,17626.288280266028,0.0,,1,2022-06-12,235,695.0328381158248,BB/B
513,421,Retail,DE,2024-05-22,2033-05-20,GBP,0.045781706484495116,0.0380392472913837,0.24590031214461777,21669.815993465323,0.0,,0,,9,204.48224611532927,BBB
514,409,Corporate,DE,2020-06-16,2028-06-14,GBP,0.0375635766341685,0.017207239974384534,0.26698452182258897,40600.18689815524,71264.15098558973,0.5697140334467041,0,,10,178.81365624433224,A
515,480,Retail,FR,2020-06-12,2025-06-11,USD,0.032891363264812686,0.0014904368657770114,0.5601754396700076,17606.215193937434,26264.19585702456,0.6703504379034136,0,,16,12.03109140200838,AAA
516,53,Retail,NL,2021-01-14,2028-01-13,EUR,0.036521604402416585,0.0010450730283480352,0.6909817936115328,19959.66737030314,26240.93607890768,0.7606309207218644,0,,5,12.367823697773616,AAA
517,441,SME,DE,2023-04-01,2028-03-30,EUR,0.055008766361928,0.04464440245337793,0.4180276118659738,13886.204894932742,0.0,,0,,21,211.22577819077094,BBB
518,34,Corporate,NL,2024-09-16,2031-09-15,EUR,0.04094415557406059,0.06362866052164352,0.24901937295582444,62876.96520034658,159230.3718502147,0.39488047707062995,0,,20,806.8160999842086,BB/B
519,238,Retail,ES,2021-06-14,2027-06-13,EUR,0.040853259708750256,0.037435440517061845,0.37652227625247425,5201.277550963119,0.0,,0,,0,63.88446268363439,BBB
520,298,Retail,NL,2022-11-10,2027-11-09,EUR,0.03304743783184703,0.08006879785441379,0.39250513856026115,14366.36843225718,32813.76211915051,0.43781534040782216,0,,6,495.5006664026119,BB/B
521,179,Corporate,NL,2020-01-21,2024-01-20,EUR,0.03996855447451032,0.00863951487109712,0.6982976669426324,3485.350895860541,0.0,,0,,15,16.94579373501285,AA
522,74,SME,FR,2021-07-07,2027-07-06,USD,0.06601215000457203,0.0973384670524094,0.5432916766471936,7866.437392122912,0.0,,0,,22,383.467086592659,BB/B
523,97,Corporate,NL,2022-04-24,2029-04-22,EUR,0.03138218709481582,0.010262430250557335,0.25893304303537323,30247.7616709316,38870.46748011237,0.778168198939401,0,,8,82.4598257197682,A
524,413,SME,DE,2020-01-28,2029-01-25,EUR,0.05220739412450605,0.06413016187771217,0.36853835847120786,30827.249133483278,0.0,,0,,26,799.6077318932327,BB/B
525,160,SME,FR,2021-01-02,2027-01-01,EUR,0.04239425481635996,0.03730616286019358,0.22427935624946294,16103.763927392341,33752.50933243298,0.4771130871718075,0,,16,144.32790606844634,BBB
526,156,Retail,FR,2022-09-18,2023-09-18,EUR,0.04188981313017037,0.10090040133035863,0.5265302540557246,67777.47191935082,0.0,,0,,16,4304.313161008638,BB/B
527,462,Corporate,DE,2024-11-28,2030-11-27,EUR,0.036362488113964836,0.04614460306412074,0.5363696344385334,85309.6525669071,355082.2978742322,0.24025318377635152,0,,3,1921.9602010092462,BBB
528,72,Retail,DE,2024-07-16,2027-07-16,EUR,0.04423936644748672,0.02414790104883299,0.22874837253695668,20553.21519204402,0.0,,0,,18,90.83166604553007,BBB
529,458,SME,DE,2022-10-15,2023-10-15,USD,0.04587510398655202,0.10715342160438301,0.36775997064938126,28294.78684940646,39043.251164378235,0.72470365570431,1,2023-08-20,339,909.0501063652332,BB/B
530,461,Retail,DE,2022-03-13,2023-03-13,EUR,0.04409035046637243,0.008927636699280702,0.6514191834685061,14009.00418281467,0.0,,0,,24,68.35497872451879,AA
531,300,SME,FR,2024-11-07,2030-11-06,EUR,0.05226238317801095,0.0387397538832082,0.6134080150374022,41228.61039721432,52853.57968826703,0.7800533216554613,0,,6,1165.9680740972335,BBB
532,83,SME,DE,2024-05-16,2033-05-14,EUR,0.0533859097552596,0.1552381363181858,0.48710628490560803,6673.765484192156,0.0,,0,,16,518.7933140994468,BB/B
533,78,SME,DE,2021-06-26,2026-06-25,EUR,0.04995962717672052,0.015534108595785717,0.44231168023730183,132698.48577676536,279594.62268067687,0.4746102929465829,0,,0,1020.9413174856838,A
534,143,Corporate,NL,2021-04-01,2026-03-31,EUR,0.03567060585890681,0.06188670278524488,0.6964259560334963,68870.64147121702,93322.67250655017,0.7379840249043779,0,,6,3544.2328361847026,BB/B
535,289,Retail,DE,2024-11-08,2025-11-08,EUR,0.039814196075330585,0.022369854568702156,0.5610977797595635,6641.370661276933,0.0,,0,,2,94.8396448854929,BBB
536,77,SME,DE,2022-06-20,2029-06-18,EUR,0.0496292893543588,0.06330999631689804,0.6763176055979061,10006.413581053475,0.0,,0,,23,412.61842787737294,BB/B
537,228,Retail,DE,2024-08-07,2025-08-07,EUR,0.04050653527576632,0.07513923799656622,0.23579260717659167,33565.32315436542,0.0,,0,,29,684.0987114763153,BB/B
538,58,Retail,DE,2021-05-22,2029-05-20,EUR,0.03461131820976368,0.05096045914776326,0.3060755781792759,15705.227478264169,0.0,,0,,1,238.47472763549797,BB/B
539,271,Retail,IT,2020-11-01,2028-10-30,EUR,0.04212124068727595,0.019108008291198325,0.21555551787244004,37971.81863552745,59928.58053704479,0.6336178547071578,0,,21,132.24960175327266,A
540,11,Retail,NL,2020-08-29,2029-08-27,EUR,0.04009663711833695,0.01981026977738339,0.6339588073445876,15376.623075418223,26182.536101854814,0.5872854721024874,0,,17,196.83131810882884,A
541,355,Retail,ES,2022-01-06,2025-01-05,USD,0.04700182958440666,0.02326243358303448,0.5471157205826652,101195.72158563856,161694.20723131727,0.6258463015986064,0,,21,1502.1260267343253,BBB
542,28,SME,IT,2021-11-11,2023-11-11,EUR,0.05112659495631236,0.011589746539447022,0.2888258264210687,22210.20157471769,53914.84137143469,0.4119496785997252,0,,15,82.80863962913165,A
543,98,SME,DE,2020-05-16,2023-05-16,USD,0.04860231140579001,0.045592332959462,0.6870953037210636,247844.08328637623,0.0,,0,,29,7459.45635390023,BBB
544,88,SME,ES,2021-12-11,2029-12-09,EUR,0.04390757087639797,0.07477536081284923,0.677898611307352,40242.35380056876,0.0,,0,,1,2329.444670590697,BB/B
545,416,Retail,DE,2022-10-10,2024-10-09,EUR,0.03327881801491635,0.014859553913268713,0.3122989024623535,5713.549062978444,0.0,,0,,4,26.13455143785487,A
546,27,Retail,ES,2021-03-26,2029-03-24,EUR,0.0420306862735272,0.014862339878796468,0.5235048765213552,177459.3031308404,0.0,,0,,7,1482.6620811604519,A
547,215,Retail,IT,2022-01-19,2024-01-19,EUR,0.04294925123157636,0.04264466162500259,0.5340514583677929,66083.80279374542,122066.33960132049,0.5413761321063693,0,,23,1404.5677616574,BBB
548,296,SME,NL,2020-10-17,2021-10-17,GBP,0.053990239372588164,0.10305225216653215,0.20200837751072448,32213.71669297925,0.0,,0,,2,588.7157159970903,BB/B
549,258,Corporate,FR,2022-05-20,2024-05-19,EUR,0.03551616931434894,0.02437627727256093,0.5443898961342497,42050.79016045174,0.0,,0,,3,516.3872818680323,BBB
550,341,Retail,ES,2020-08-29,2027-08-28,USD,0.03866102713162409,0.04597631295448719,0.3106700973860271,6707.309865749312,0.0,,0,,21,110.18044496942682,BBB
551,402,SME,IT,2024-10-12,2030-10-11,USD,0.05436935179952149,0.02805351942720248,0.6506593753009196,3625.0519189810334,6394.690281569988,0.5668846745289173,0,,12,79.13219090893992,BBB
552,197,Retail,IT,2024-10-27,2028-10-26,EUR,0.04106056850565612,0.04053015233681272,0.6192535662797578,21125.799390897297,0.0,,0,,21,480.1537923401231,BBB
553,415,Retail,NL,2024-07-05,2030-07-04,EUR,0.04190845267239807,0.06780275811906002,0.6526467923354784,87445.44036240042,226652.74062582446,0.38581241118439413,0,,10,3351.610354473934,BB/B
554,159,Retail,ES,2022-03-23,2028-03-21,EUR,0.039733125777857446,0.04928570598734475,0.5787769811721734,32718.921977258055,59698.004243924304,0.5480739664858727,0,,2,773.1943230157397,BBB
555,493,Retail,IT,2021-06-18,2026-06-17,EUR,0.04543162958436516,0.03508923275775798,0.2824527192737921,121682.6247238242,156097.16751605374,0.7795312795237608,0,,17,1328.4452874792898,BBB
556,253,SME,IT,2023-12-04,2028-12-02,EUR,0.04901947191142528,0.017634766467810536,0.38027715649425786,82555.06326408844,142621.60826406226,0.5788398004265854,0,,3,559.8230422526763,A
557,369,Corporate,ES,2024-03-23,2025-03-23,EUR,0.03531184558984016,0.015572106380158069,0.5544657367932098,22485.112595732713,32391.044216078404,0.6941768362185575,0,,14,198.49748497023106,A
558,438,Retail,FR,2020-09-14,2023-09-14,USD,0.042692489268205416,0.03638392795892837,0.36166252162910617,71952.17357122317,127147.12440598255,0.5658969788532446,0,,26,774.5583471052717,BBB
559,397,SME,DE,2021-04-03,2026-04-02,EUR,0.05564745881383672,0.06360780625599427,0.5550164668083707,100971.682563596,134820.32419981234,0.7489351710351142,0,,5,2967.2889858400904,BB/B
560,426,SME,IT,2021-10-06,2023-10-06,EUR,0.06033766041838745,0.08769640368258032,0.36807936248630224,20329.290948616974,35984.876202716056,0.5649398606818763,0,,6,765.0465497049703,BB/B
561,269,Corporate,DE,2022-07-25,2027-07-24,EUR,0.045374192008277234,0.048218934288251934,0.28886472717560424,17787.023249041842,74687.29528138966,0.23815326531812375,0,,28,255.3550426072147,BBB
562,22,SME,DE,2022-11-27,2024-11-26,EUR,0.0564720274961663,0.05283216366202131,0.45908190919476805,25347.882813674398,0.0,,0,,9,545.7427930630503,BB/B
563,247,Retail,IT,2024-11-25,2032-11-23,USD,0.04148966588484207,0.027213753581483546,0.5431138797517914,1974.5428304260154,4716.9624565772265,0.41860473739254744,0,,11,25.769084962884047,BBB
564,91,SME,ES,2024-01-24,2025-01-23,EUR,0.046652060033942636,0.1368469613287522,0.4585978436413793,29156.463557079012,33381.27001125141,0.8734378154950848,0,,20,1640.1557792447077,BB/B
565,445,Retail,ES,2020-07-09,2021-07-09,GBP,0.048928103743106535,0.06652647073642604,0.5209336491496448,45271.72675091446,58953.30667929802,0.7679251479003473,0,,3,1295.1578239696516,BB/B
566,119,Corporate,FR,2023-04-24,2029-04-22,USD,0.03098524238546757,0.0348809837549595,0.4190255090521654,25451.01978759839,35355.58968670388,0.7198584442552718,0,,1,304.99875741061055,BBB
567,115,Retail,IT,2021-06-26,2023-06-26,USD,0.036608250605794285,0.013347696412155455,0.5891656644916723,31091.023415967527,73661.67470695416,0.42207869342715776,0,,25,266.0145081753762,A
568,125,SME,DE,2021-06-27,2025-06-26,EUR,0.04257165467465206,0.07291856903810479,0.5249832113223538,21089.3536209702,25174.157715145247,0.8377382019928495,0,,28,731.0323290526919,BB/B
569,322,Retail,ES,2023-06-17,2026-06-16,USD,0.04128847860638278,0.016879706442611365,0.4873033170426584,2989.8488403673473,4425.536989918839,0.6755900689968425,0,,29,23.456565953726127,A
570,286,Retail,FR,2023-12-26,2025-12-25,EUR,0.037416876190126305,0.010395240003704226,0.41768585773778033,116145.00829442928,327385.1761865675,0.3547656300364728,0,,0,511.83198517646474,A
571,475,Corporate,ES,2021-07-19,2028-07-17,EUR,0.032822712830909005,0.07410984387948057,0.4678637780689777,15247.504855226682,21590.465648791498,0.7062147293743126,1,2021-12-02,328,490.62997340771705,BB/B
572,209,SME,NL,2024-07-15,2031-07-14,EUR,0.04310040681723323,0.04822170709727304,0.2255048608457309,11875.466026502156,0.0,,0,,15,128.0407615072587,BBB
573,142,Retail,ES,2022-07-13,2025-07-12,EUR,0.04107849356942976,0.012177579941898638,0.5333598383417675,85646.42630257474,0.0,,0,,25,637.4949937938893,A
574,25,Corporate,FR,2020-07-26,2027-07-25,EUR,0.03235310560724742,0.024324188937266646,0.3022058646327106,58612.33618200587,280219.61763639643,0.2091657132230452,1,2024-03-21,185,386.7518366455983,BBB
575,4,Corporate,NL,2021-06-13,2028-06-11,EUR,0.0336339447424744,0.005900005395988375,0.6300744801959208,28942.484773235938,0.0,,0,,25,120.12692068749666,AA
576,187,Retail,ES,2021-03-09,2026-03-08,EUR,0.0411469383074623,0.01208642820975434,0.6061718840949861,47542.04341700937,0.0,,0,,10,315.42649796941976,A
577,463,SME,ES,2024-08-03,2030-08-02,USD,0.055652410638160635,0.08178164131054226,0.46397733310332634,6939.68500616086,11936.381370496358,0.5813893499845744,0,,14,230.3513251714558,BB/B
578,262,Retail,NL,2024-01-03,2032-12-31,EUR,0.03679492042006219,0.04550410075908621,0.6235655341562079,20314.813459559904,40867.497490509144,0.49708973406746304,0,,4,477.89586553588197,BBB
579,447,SME,NL,2023-08-18,2028-08-16,EUR,0.06336153250919876,0.06266690819370277,0.5354016219079702,80401.1782135644,0.0,,1,2024-09-29,220,2896.3795559900777,BB/B
580,51,Retail,DE,2023-07-18,2027-07-17,EUR,0.03474790028325726,0.030280038392319752,0.27063002244565665,11190.921865290506,0.0,,0,,4,88.46461938745334,BBB
581,47,Retail,NL,2024-01-13,2029-01-11,EUR,0.04213818109439872,0.05714492604606445,0.5703863773145944,8116.600558013955,13764.010245832966,0.5896973638530416,0,,11,293.1755051477265,BB/B
582,417,Corporate,ES,2020-02-23,2028-02-21,EUR,0.03192347912902458,0.10781109455103,0.6979032328360422,23827.69772200889,81451.88947332859,0.29253707772870347,0,,6,1529.41247675791,BB/B
583,54,Corporate,FR,2024-03-06,2031-03-05,EUR,0.03904209608130685,0.009561026572779513,0.22048865437887938,24393.134801502005,27956.224997221983,0.8725475204154336,0,,29,53.54895883656161,AA
584,26,Corporate,FR,2021-06-19,2022-06-19,EUR,0.03332086248993274,0.008174808873350248,0.32245971733071693,42090.27939752104,0.0,,0,,2,89.33792402569038,AA
585,203,Corporate,ES,2022-01-27,2027-01-26,USD,0.030621214451876513,0.09627706871745852,0.4988703741917822,5551.633916375075,15142.144013028976,0.3666346001991661,0,,15,238.25471322645944,BB/B
586,463,SME,FR,2021-12-14,2028-12-12,USD,0.04618800487673562,0.16979176951989708,0.4075972266626319,1720.9353490748206,1956.596179454241,0.8795557137164839,0,,16,124.3237784432543,BB/B
